Sample_ID,Truck_Mass_t,Vehicles_Per_Day,Steel_Yield_Strength_MPa,Stress_Amplitude_MPa,SN_Coefficient_C,SN_Exponent_m,Cycles_Per_Day
6388,17.94,4258,350.1,108.6,8.59479E+11,2.781,8516
6389,33.2,4241,317.4,92.08,9.9887E+11,3.13,8482
6390,24.16,4204,342.5,77.64,8.36966E+11,2.915,8408
6391,23.53,4063,374.5,104.11,9.15226E+11,2.989,8126
6392,31.8,4173,327.6,77.87,1.06256E+12,2.827,8346
6393,37.6,4219,427.4,87.65,7.29305E+11,3.13,8438
6394,23.38,4206,360.7,95.55,1.04529E+12,2.882,8412
6395,27.62,4186,310,116.97,1.03049E+12,3.007,8372
6396,22.1,4150,330.9,87.06,9.93993E+11,2.958,8300
6397,33.43,4292,344.7,83.17,9.95923E+11,2.735,8584
6398,29.37,4195,361.5,119.56,7.97701E+11,2.825,8390
6399,28.64,4157,317.1,78.27,1.11039E+12,2.861,8314
6400,23.04,4122,368.7,142.22,1.08004E+12,3.072,8244
6401,36.73,4245,341.7,82.13,1.08662E+12,3.138,8490
6402,26.11,4253,386.1,101.78,1.20858E+12,3.076,8506
6403,34.89,4150,356.6,67.64,7.1461E+11,3.282,8300
6404,35.18,4193,331.4,71.45,8.07624E+11,3.102,8386
6405,21.05,4192,321.5,88.39,1.00228E+12,2.827,8384
6406,26.7,4222,352.2,103,8.42217E+11,3.163,8444
6407,29.39,4077,376.2,81.56,1.26758E+12,2.969,8154
6408,21.45,4214,366.5,90.08,1.06461E+12,2.985,8428
6409,27.3,4150,373.1,85.88,1.00714E+12,2.884,8300
6410,29.78,4245,354,119.82,8.96921E+11,2.89,8490
6411,18.06,4204,353.2,96.21,8.45687E+11,3.086,8408
6412,26.08,4220,352.5,118.37,1.00034E+12,2.897,8440
6413,29.79,4228,366.2,81.2,1.11463E+12,3.018,8456
6414,25.12,4102,357.4,105.76,9.5211E+11,3.008,8204
6415,24.37,4220,338.1,86.3,8.68823E+11,2.779,8440
6416,19.51,4147,350.6,119.58,1.10043E+12,3.195,8294
6417,27.96,4135,349.5,84.3,1.00409E+12,2.781,8270
6418,29.08,4255,365.3,82.63,1.13029E+12,3.209,8510
6419,27.24,4217,341.2,86.59,6.50638E+11,3.079,8434
6420,35.98,4170,397.5,113.36,9.50567E+11,3.22,8340
6421,27.92,4251,393.4,55.39,9.09504E+11,2.874,8502
6422,25.37,4197,384.9,114.42,8.82719E+11,2.95,8394
6423,38.24,4119,381.2,115.17,1.30455E+12,2.992,8238
6424,32.05,4326,341.1,87.8,1.12802E+12,3.022,8652
6425,34.46,4233,344.6,66.71,8.3565E+11,2.994,8466
6426,35.62,4177,329.4,113.47,7.21266E+11,3.277,8354
6427,24.85,4168,337.7,97.6,1.12721E+12,2.918,8336
6428,22.16,4299,369.7,74.35,9.77976E+11,3.005,8598
6429,37.8,4237,356.4,90.99,1.01103E+12,3.018,8474
6430,16.59,4125,333.8,110.05,9.55488E+11,3.053,8250
6431,24.8,4256,373.2,112.59,1.12744E+12,3.131,8512
6432,37.47,4198,367.9,132.42,1.31039E+12,3.142,8396
6433,24.01,4139,351.6,95.81,8.91179E+11,3.136,8278
6434,32.43,4162,366.2,102.67,1.01186E+12,3.095,8324
6435,23.19,4245,369.5,86.39,7.92582E+11,2.704,8490
6436,42.14,4226,320,90.34,1.03916E+12,3.17,8452
6437,27.52,4283,338,132.33,8.41563E+11,3.302,8566
6438,32.85,4195,354.1,125.35,6.92774E+11,3.084,8390
6439,20.06,4231,355.3,81.34,9.62155E+11,3.269,8462
6440,32.4,4214,347.2,93.59,1.08152E+12,2.781,8428
6441,32.12,4110,410.9,90.61,9.26011E+11,2.827,8220
6442,25.28,4370,353.1,95.67,1.2756E+12,3.2,8740
6443,32.1,4215,331.2,91.73,1.05954E+12,2.774,8430
6444,26.76,4215,393,102.58,9.05437E+11,2.751,8430
6445,30.4,4246,360.7,99.05,1.05296E+12,2.852,8492
6446,25,4050,315.4,111.26,1.08221E+12,2.991,8100
6447,25.31,4209,369.5,95.35,1.10633E+12,3.118,8418
6448,20.67,4162,341.8,104.69,1.08766E+12,2.904,8324
6449,30.66,4184,346.9,87.84,9.63611E+11,2.814,8368
6450,26.78,4202,391.9,127.4,1.20042E+12,3.151,8404
6451,23.85,4255,344.4,69.81,9.85047E+11,2.859,8510
6452,37.86,4221,343.5,100.23,6.95923E+11,3.038,8442
6453,28.16,4164,346.2,102.29,1.10332E+12,2.696,8328
6454,27.19,4245,386.9,99.5,8.74257E+11,3.004,8490
6455,23.71,4182,358,87.1,9.12434E+11,3.147,8364
6456,33.6,4208,348.9,98.84,1.65394E+12,3.256,8416
6457,28.97,4202,382.7,99.4,1.14361E+12,2.822,8404
6458,23.11,4235,369.3,86.66,7.59091E+11,2.805,8470
6459,26.57,4186,363.5,94.36,1.03121E+12,3.093,8372
6460,31.52,4123,366.8,82.45,1.04213E+12,3.044,8246
6461,28.68,4144,330.3,100.37,9.27164E+11,3.289,8288
6462,35.02,4264,402.3,111.99,1.16286E+12,3.048,8528
6463,34.18,4056,400.4,100.61,9.49081E+11,2.988,8112
6464,41.17,4104,342.2,104.27,8.95543E+11,3.277,8208
6465,24.16,4222,372.4,76.99,1.10045E+12,3.083,8444
6466,27.8,4335,377.3,85.83,1.48399E+12,3.351,8670
6467,26.62,4309,314.8,95.58,1.20636E+12,3.109,8618
6468,26.63,4200,328.9,77.8,1.11313E+12,2.898,8400
6469,28.49,4191,415,114.8,9.97557E+11,3.266,8382
6470,25.98,4239,356.7,90.63,1.31051E+12,3.209,8478
6471,33.44,4150,349.3,105.77,8.02022E+11,2.528,8300
6472,20.74,4237,315.3,72.41,9.746E+11,3.259,8474
6473,28.41,4310,348.2,65.25,1.24588E+12,3.165,8620
6474,31.83,4152,350.8,84.72,1.11214E+12,3.056,8304
6475,34.07,4227,366.6,83.44,1.15171E+12,2.738,8454
6476,28.01,4204,382.7,121.59,5.86243E+11,2.952,8408
6477,29.96,4193,352.3,106.38,1.1248E+12,2.974,8386
6478,28.45,4145,340.3,139.83,1.08758E+12,2.979,8290
6479,31.06,4232,337.9,101.4,1.09527E+12,3.251,8464
6480,27.08,4269,368.3,145.95,1.0611E+12,3.429,8538
6481,32.39,4107,329.1,109.22,8.29166E+11,3.095,8214
6482,36.16,4318,361.9,126.2,1.11707E+12,3.01,8636
6483,40.55,4154,395.9,90.54,1.10591E+12,3.028,8308
6484,26.14,4159,339.6,85.66,5.49915E+11,3.381,8318
6485,33.17,4226,327.4,117.26,1.05901E+12,2.963,8452
6486,29.78,4257,353.5,89.86,9.62084E+11,3.082,8514
6487,30.69,4140,322.4,77.81,9.28182E+11,2.994,8280
6488,25.52,4177,361.3,81.76,9.31596E+11,3.279,8354
6489,28.88,4195,339.4,90.91,1.12602E+12,3.119,8390
6490,31.53,4103,387.1,64.37,9.19237E+11,3.227,8206
6491,28.35,4357,375.1,94.78,1.02113E+12,2.867,8714
6492,25.8,4066,321.3,83.95,1.05421E+12,3.351,8132
6493,35.48,4223,356.9,84.92,1.12163E+12,2.733,8446
6494,28.95,4220,363.2,94.51,1.03705E+12,2.553,8440
6495,26.84,4187,350,80.78,8.12819E+11,3.226,8374
6496,28.32,4142,342.7,99.21,7.81874E+11,3.064,8284
6497,26.92,4220,333.7,97.64,8.64832E+11,3.204,8440
6498,23.74,4192,372.9,103.41,7.48378E+11,2.896,8384
6499,31.28,4293,342.3,89.67,1.06578E+12,2.832,8586
6500,26.81,4129,321,120.82,1.35205E+12,3.072,8258
6501,20.79,4177,337.5,77.7,9.98787E+11,3.1,8354
6502,34.16,4314,326.9,97.2,1.22741E+12,2.787,8628
6503,26.1,4074,308.8,110.53,7.05727E+11,3.045,8148
6504,19.58,4217,374.7,100.36,1.02382E+12,2.854,8434
6505,27.65,4122,345.9,102.13,1.22568E+12,3.09,8244
6506,23.89,4193,324.1,94.5,1.2206E+12,2.714,8386
6507,29.17,4078,330.7,86.68,1.19981E+12,3.152,8156
6508,21.03,4238,325.9,108.66,1.33536E+12,2.87,8476
6509,25.58,4209,324.3,73.23,8.9928E+11,2.553,8418
6510,18.3,4209,375.4,89.05,1.12064E+12,3.085,8418
6511,19.84,4262,400.5,128.92,1.01786E+12,2.383,8524
6512,28.52,4126,333.9,105.04,1.27123E+12,2.844,8252
6513,24.6,4143,382.4,91.25,9.41734E+11,2.922,8286
6514,36.96,4224,373.2,65.17,1.21074E+12,3.251,8448
6515,23.6,4195,386.3,75.41,8.77833E+11,2.928,8390
6516,28.93,4178,348.2,94.53,1.1157E+12,2.895,8356
6517,20.39,4216,368.6,96.45,1.14305E+12,3.239,8432
6518,36.76,4213,344.6,62.76,9.26262E+11,3.055,8426
6519,28.18,4197,366.7,129.27,6.95378E+11,3.049,8394
6520,18.87,4158,350.3,116.43,9.73486E+11,3.176,8316
6521,29.33,4196,341,147.93,7.25701E+11,2.453,8392
6522,25.03,4174,354,97.4,1.10054E+12,3.022,8348
6523,40.69,4161,366.9,95.96,1.13152E+12,3.162,8322
6524,34.42,4092,382.8,104.24,9.01916E+11,3.126,8184
6525,23.32,4099,407.4,120.42,9.38467E+11,3.193,8198
6526,32.18,4202,386.2,69.95,8.88679E+11,2.953,8404
6527,30.82,4139,348.9,106.81,1.06314E+12,2.992,8278
6528,25.89,4225,350.4,82.27,8.57983E+11,3.039,8450
6529,26.02,4284,319.9,116.43,1.02548E+12,3.011,8568
6530,26.46,4258,324.6,79.73,8.39225E+11,2.792,8516
6531,22.22,4257,349.4,107.49,1.16669E+12,2.725,8514
6532,29.7,4137,370.3,101.57,8.47876E+11,2.673,8274
6533,25.04,4093,353.9,119.92,1.07012E+12,3.212,8186
6534,27.43,4083,344.1,72.06,1.04088E+12,3.261,8166
6535,25.87,4221,326.1,102.94,1.17524E+12,2.826,8442
6536,23.72,4206,318.6,101.41,1.12133E+12,2.805,8412
6537,39.44,4201,397.7,115.07,1.1573E+12,2.837,8402
6538,29.74,4232,304.8,92.67,1.13221E+12,3.197,8464
6539,31.98,4176,336,81.56,1.00703E+12,2.779,8352
6540,43.97,4093,335.1,108.56,8.32624E+11,2.853,8186
6541,27.77,4154,296.6,93.74,9.92233E+11,3.006,8308
6542,23.83,4160,378.6,92.15,8.83775E+11,2.756,8320
6543,17.88,4089,335.3,104.43,8.03351E+11,2.999,8178
6544,19.57,4275,360.2,89.04,8.31278E+11,2.969,8550
6545,31.74,4215,358,71.16,1.20495E+12,2.987,8430
6546,19.8,4214,373.3,73.09,1.1843E+12,2.778,8428
6547,15.87,4086,357.4,118.21,1.11059E+12,3.018,8172
6548,28.23,4097,360.5,107.81,1.03152E+12,3.001,8194
6549,27.54,4193,348.9,124.64,1.12495E+12,3.199,8386
6550,38,4147,359,82.63,1.02792E+12,3.073,8294
6551,19.41,4099,384.2,90.81,1.27761E+12,3.38,8198
6552,34.07,4209,311,110.7,1.14603E+12,2.996,8418
6553,14.23,4213,351.6,96.3,1.20094E+12,3.011,8426
6554,35.59,4257,348.9,100.82,9.6928E+11,2.819,8514
6555,29.68,4221,330.5,75.96,1.29014E+12,2.844,8442
6556,22.39,4141,335.9,118.42,1.2505E+12,2.839,8282
6557,35.3,4212,373.7,97.64,1.07331E+12,2.569,8424
6558,29.01,4187,336.1,86.98,1.01059E+12,3.059,8374
6559,31.55,4236,324.3,134.08,9.57843E+11,3.295,8472
6560,28.25,4191,396.2,98.15,8.78718E+11,2.942,8382
6561,34.8,4075,310.7,111.98,1.16172E+12,2.839,8150
6562,31.92,4194,371.9,95.34,1.28716E+12,2.881,8388
6563,22.38,4221,370.9,81.31,8.03718E+11,3.275,8442
6564,22.83,4320,352.4,104.41,9.57814E+11,3.315,8640
6565,23.04,4120,323,95.43,1.00089E+12,2.62,8240
6566,32.69,4252,347.5,90.4,1.04565E+12,2.716,8504
6567,31.67,4198,345.2,78.73,8.23065E+11,3.077,8396
6568,29.71,4253,402.6,107.62,1.02631E+12,3.307,8506
6569,26.69,4233,335.9,98.75,1.28101E+12,2.831,8466
6570,24.6,4088,354.3,120.98,1.13977E+12,3.286,8176
6571,30.1,4235,369.6,97.78,9.55854E+11,2.978,8470
6572,32.96,4261,370.8,79.35,8.692E+11,2.927,8522
6573,32.63,4343,333.9,91.72,1.00096E+12,2.947,8686
6574,37.71,4229,391,90.94,8.85467E+11,2.646,8458
6575,38.3,4191,359.7,130.07,9.57421E+11,3.284,8382
6576,25.9,4220,335,84.38,1.15294E+12,2.797,8440
6577,43.09,4155,385.4,75.26,1.14768E+12,2.638,8310
6578,37,4242,389.9,107.8,1.00722E+12,3.129,8484
6579,29.87,4168,376.6,90.86,8.65857E+11,2.996,8336
6580,30.28,4232,408.6,106.64,9.27863E+11,3.4,8464
6581,31.36,4213,368,84.05,1.32743E+12,2.761,8426
6582,25.03,4176,368.7,81.84,8.57085E+11,3.008,8352
6583,24.12,4183,341.3,89.17,1.18672E+12,3.372,8366
6584,28.38,4221,365.7,98.98,9.89642E+11,2.741,8442
6585,25.94,4213,394.9,132.23,1.05093E+12,3.007,8426
6586,11.2,4272,330.4,127.06,9.22697E+11,2.867,8544
6587,31.83,4184,370.8,67.01,1.03185E+12,3.089,8368
6588,16.81,4236,363.8,82.68,9.76505E+11,2.915,8472
6589,30.09,4239,350,68.36,1.14221E+12,3.134,8478
6590,26.02,4166,366.6,65.99,1.20426E+12,2.919,8332
6591,24.34,4190,346.5,79.78,1.09466E+12,2.612,8380
6592,32.61,4210,370.7,80.61,8.96774E+11,2.646,8420
6593,23.24,4176,377.7,99.91,8.96666E+11,2.871,8352
6594,22.35,4180,350.8,72.26,1.25014E+12,2.984,8360
6595,29.83,4293,396.4,87.19,8.62549E+11,3.252,8586
6596,29.38,4166,337.7,95.69,9.3192E+11,2.985,8332
6597,23.92,4181,366.7,147.39,1.04421E+12,3.024,8362
6598,23.53,4122,332.9,94.96,8.70057E+11,2.708,8244
6599,23.71,4192,347.1,92.89,8.85566E+11,2.793,8384
6600,30.02,4261,375,90.56,7.72344E+11,2.679,8522
6601,30.63,4155,328.1,102.05,8.92164E+11,2.546,8310
6602,32.9,4205,400.4,132.82,9.04669E+11,3.122,8410
6603,27.4,4102,329.1,135.8,8.18483E+11,3.183,8204
6604,22.69,4221,328.4,95.58,6.82102E+11,3.434,8442
6605,32.3,4208,322.6,91.47,1.08913E+12,2.994,8416
6606,43.66,4295,349.4,91.56,8.59641E+11,2.757,8590
6607,37.61,4175,338.3,108.89,9.47E+11,3.176,8350
6608,21.99,4107,397.8,119.78,1.01772E+12,3.032,8214
6609,32.58,4337,385,81.18,9.49665E+11,3.021,8674
6610,27.32,4194,305.9,88.05,9.0877E+11,3.055,8388
6611,27.43,4133,368.1,120.05,1.16094E+12,3.115,8266
6612,26.48,4188,362.6,113.49,1.0682E+12,3.029,8376
6613,23.19,4288,370.6,65.69,1.09121E+12,3.165,8576
6614,19.06,4123,366.2,123.5,9.34365E+11,2.932,8246
6615,30.68,4264,377,74.47,1.20688E+12,3.245,8528
6616,22.03,4226,367.6,103.47,1.14746E+12,2.509,8452
6617,24.83,4229,356.4,88.06,9.04115E+11,2.992,8458
6618,25.78,4250,387.4,91.25,1.18467E+12,3.443,8500
6619,28.63,4170,382.1,90.38,8.20307E+11,3.131,8340
6620,25.48,4226,333.3,87.3,1.30332E+12,3.243,8452
6621,27.19,4138,361,100.38,1.00141E+12,2.949,8276
6622,25.54,4138,363.1,110.44,8.24285E+11,2.821,8276
6623,29.58,4132,366.4,88.96,1.26623E+12,3.335,8264
6624,30.19,4258,331,82.46,6.36452E+11,3.202,8516
6625,36.79,4047,342.8,122.58,1.00019E+12,2.93,8094
6626,31.43,4156,327,129.66,1.13792E+12,2.799,8312
6627,24.7,4105,343.1,88.72,7.23622E+11,2.711,8210
6628,31.44,4157,372.7,90.61,1.02027E+12,3.13,8314
6629,33.56,4171,356.6,71.12,1.05109E+12,3.053,8342
6630,24.74,4323,327.2,111.48,1.05288E+12,3.181,8646
6631,24.84,4213,384.1,80.43,1.09486E+12,3.121,8426
6632,14.75,4312,383,104.55,9.73587E+11,3.105,8624
6633,36.97,4305,342.9,79.69,8.7846E+11,2.646,8610
6634,28.98,4290,334,98.78,1.11648E+12,3.014,8580
6635,36.14,4370,363.6,114.84,8.8653E+11,3.119,8740
6636,19.05,4191,396.4,92.81,1.16744E+12,2.872,8382
6637,14.19,4152,331.1,97.98,1.05255E+12,3.027,8304
6638,29.97,4186,358.9,113.62,1.08008E+12,2.935,8372
6639,23.15,4204,361.5,92.87,1.22253E+12,2.737,8408
6640,29.15,4293,359.9,107.62,7.59667E+11,2.98,8586
6641,23.53,4259,332.3,81.53,1.12422E+12,3.069,8518
6642,33.01,4316,405.7,85.11,1.14042E+12,3.252,8632
6643,26.21,4217,327.1,97.71,9.03099E+11,3.263,8434
6644,27.19,4298,391.9,91.46,9.84138E+11,2.744,8596
6645,31.03,4200,357.7,138.62,1.05267E+12,3.214,8400
6646,25.52,4292,351.8,112.3,1.03992E+12,3.081,8584
6647,25.89,4299,333.5,82.01,1.04648E+12,2.677,8598
6648,35.57,4223,320.2,62.97,1.04516E+12,2.952,8446
6649,27.63,4163,342.3,94.67,1.06508E+12,3.123,8326
6650,29.51,4147,414.8,103.24,1.0695E+12,3.155,8294
6651,31.16,4308,385.1,96.97,7.75355E+11,3.088,8616
6652,28.84,4190,362.6,123.91,1.14354E+12,2.847,8380
6653,31.25,4207,337.5,73.36,1.05783E+12,2.712,8414
6654,39.51,4211,358.6,115,6.58474E+11,3.049,8422
6655,34.66,4150,352.5,101.75,1.19139E+12,3.094,8300
6656,19.88,4227,343.8,65.09,1.01013E+12,3.203,8454
6657,15.15,4277,401.3,65.09,9.12197E+11,2.849,8554
6658,23.04,4163,362.9,118.51,8.44692E+11,2.903,8326
6659,14.2,4284,370.2,88.12,9.41253E+11,2.907,8568
6660,12.18,4207,370.2,86.19,1.08129E+12,2.637,8414
6661,21.99,4122,337.6,86.22,1.05854E+12,3.389,8244
6662,22.48,4285,342.3,113.92,1.05935E+12,2.991,8570
6663,29.24,4219,371.4,84.97,6.88448E+11,2.691,8438
6664,30.88,4169,296.3,78.29,8.23499E+11,3.222,8338
6665,41.07,4154,382.9,102.44,1.06878E+12,3.265,8308
6666,23.95,4130,361,100.58,9.34963E+11,2.89,8260
6667,24.57,4154,388.9,97.74,8.72811E+11,2.772,8308
6668,29.48,4186,340.3,80.26,9.15205E+11,3.063,8372
6669,34.65,4206,344.5,104.67,1.00524E+12,3.103,8412
6670,26.62,4054,333,80.45,1.03103E+12,2.616,8108
6671,22.82,4183,351.5,89.21,8.52517E+11,2.885,8366
6672,12.22,4186,343.3,108.47,9.95347E+11,2.836,8372
6673,33.14,4116,398,98.48,1.08337E+12,3.082,8232
6674,26.77,4119,347.9,99.98,1.16536E+12,3.258,8238
6675,37.38,4223,376.4,110.25,1.1278E+12,3.29,8446
6676,38.94,4184,393.3,91.61,7.23301E+11,2.961,8368
6677,39.42,4170,345.9,86.51,8.37966E+11,3.017,8340
6678,30.88,4193,368.7,71.86,1.32194E+12,3.021,8386
6679,33.35,4118,348,102.47,7.99173E+11,3.06,8236
6680,20.17,4223,364.2,87.94,9.24079E+11,3.191,8446
6681,30.67,4178,354.5,101.39,1.05606E+12,3.087,8356
6682,25.99,4257,355.1,78.83,1.08621E+12,2.883,8514
6683,34.29,4277,324.6,100,1.0015E+12,2.991,8554
6684,24.91,4108,367.4,88.2,9.053E+11,2.92,8216
6685,26.76,4268,311.7,87.21,1.1194E+12,2.966,8536
6686,23.18,4253,327.1,102.48,9.62481E+11,2.978,8506
6687,38.94,4086,332.2,74.62,9.77727E+11,3.369,8172
6688,28.79,4170,351.6,98.11,1.03601E+12,2.758,8340
6689,22.16,4235,378.1,81.09,9.52279E+11,2.736,8470
6690,25.77,4183,372.4,74.71,9.20672E+11,3.276,8366
6691,20.45,4183,349.5,83,9.63861E+11,2.99,8366
6692,35.24,4050,352.2,129.72,7.8681E+11,2.801,8100
6693,35.39,4257,321.3,95.73,1.00237E+12,2.847,8514
6694,29.01,4166,364,126.88,1.02555E+12,2.938,8332
6695,29.84,4296,353.1,91.14,1.13404E+12,3.042,8592
6696,19.48,4250,362.2,77.37,9.11439E+11,3.136,8500
6697,37.36,4223,386.6,95.12,9.8456E+11,2.729,8446
6698,27.8,4204,358,92.39,7.96118E+11,3.23,8408
6699,40.26,4136,289.5,95.04,1.05272E+12,3.366,8272
6700,24.65,4225,376.5,132.75,1.0063E+12,3.249,8450
6701,30.87,4247,358.1,102.54,8.82542E+11,3.48,8494
6702,33.28,4228,384.4,87.74,1.03004E+12,3.086,8456
6703,32.81,4274,319.6,95.19,1.13943E+12,2.921,8548
6704,27.4,4110,348.5,111.17,8.49713E+11,2.969,8220
6705,34.51,4158,359.7,88.94,1.00946E+12,3.027,8316
6706,30.41,4202,368.5,94.05,6.30436E+11,2.774,8404
6707,28.22,4338,383.6,85.59,9.91899E+11,3.325,8676
6708,21.91,4208,292,93.48,8.99145E+11,3.05,8416
6709,35.7,4238,388.8,95.1,1.0627E+12,3.014,8476
6710,28.28,4254,355,77.52,1.01477E+12,2.72,8508
6711,30.93,4266,394.6,73.02,1.0619E+12,2.894,8532
6712,27.69,4063,377.4,97.94,9.35823E+11,2.872,8126
6713,30.12,4159,341.6,92.38,9.21583E+11,2.813,8318
6714,25.88,4206,380.1,91.57,7.85373E+11,2.721,8412
6715,43.33,4187,329.4,101.11,1.01659E+12,3.339,8374
6716,38.86,4148,356.3,78.55,1.08797E+12,2.8,8296
6717,32.1,4138,345,147.06,1.07384E+12,3.241,8276
6718,29.76,4079,367.2,72.94,9.91422E+11,2.841,8158
6719,32.07,4207,336.9,109.55,9.16618E+11,2.879,8414
6720,23.01,4038,353.8,86.81,8.2862E+11,2.798,8076
6721,31.63,4199,337.9,58.83,1.07955E+12,3.033,8398
6722,27.51,4290,352.8,79.42,9.35745E+11,2.782,8580
6723,25.57,4243,387.1,128.88,9.74892E+11,3.216,8486
6724,24.01,4231,363.5,105.18,9.07206E+11,3.244,8462
6725,24.05,4172,398.8,90.9,8.90358E+11,3.042,8344
6726,30.91,4092,372.2,91.9,1.09542E+12,3.06,8184
6727,28.19,4260,319.7,89.13,9.80395E+11,3.255,8520
6728,23.36,4178,371.4,82.19,9.25068E+11,3.218,8356
6729,30.52,4215,363.4,111.49,1.10525E+12,2.77,8430
6730,28.89,4254,341.7,81.55,8.63934E+11,3.17,8508
6731,27.48,4159,359,78.6,1.09178E+12,3.107,8318
6732,36.67,4197,320.3,112.7,9.8955E+11,3.024,8394
6733,26.5,4307,333.8,113.56,7.6507E+11,2.626,8614
6734,20.14,4233,366.6,105.06,1.22414E+12,3.054,8466
6735,28.94,4150,349.2,79.64,8.05219E+11,3.029,8300
6736,22.18,4104,365,111.99,1.10731E+12,2.914,8208
6737,32.98,4293,392.6,113.22,1.22185E+12,2.989,8586
6738,31.42,4198,353.2,78.07,9.43297E+11,2.992,8396
6739,26.21,4270,354.3,66.76,8.03508E+11,3.078,8540
6740,31.01,4122,341.1,85.91,1.15274E+12,2.586,8244
6741,25.67,4106,373,113.51,1.15717E+12,3.12,8212
6742,25.33,4246,299.2,98.4,1.04323E+12,2.85,8492
6743,17.54,4259,312.6,95.79,1.04162E+12,3.5,8518
6744,15.7,4264,346.2,111.44,1.17628E+12,3.181,8528
6745,25.6,4222,376,120.81,9.28458E+11,2.967,8444
6746,38.39,4223,345.8,88.01,1.04699E+12,3.027,8446
6747,20.97,4193,338.6,118.14,8.48613E+11,3.114,8386
6748,27.55,4256,338.5,61.57,1.29877E+12,3.044,8512
6749,24.12,4219,355.4,107.69,1.05321E+12,2.936,8438
6750,31.05,4001,394,70.69,9.47787E+11,2.798,8002
6751,23.15,4263,351.2,83.94,9.71553E+11,2.829,8526
6752,27.37,4352,361.3,118.57,1.03165E+12,3.194,8704
6753,30.36,4205,326.2,131.66,9.80602E+11,3.114,8410
6754,25.02,4243,366.1,93.39,1.11697E+12,3.259,8486
6755,27.11,4155,309.6,96.81,1.13208E+12,3.14,8310
6756,26.74,4132,364.6,108.96,1.00747E+12,2.818,8264
6757,31.06,4226,343.3,104.67,9.31549E+11,2.665,8452
6758,31.67,4160,362.6,86.48,1.26445E+12,2.919,8320
6759,32.39,4270,370,72.41,1.09693E+12,2.923,8540
6760,30.52,4285,309.1,94.24,1.05189E+12,3.119,8570
6761,22.16,4216,388.9,83.61,1.29662E+12,2.954,8432
6762,25.57,4166,349.1,89.41,6.57553E+11,3.255,8332
6763,30.99,4241,319.6,91.21,8.49565E+11,3.053,8482
6764,28.26,4185,371.1,102.6,1.05162E+12,3.025,8370
6765,33.05,4161,318.3,103.75,9.16865E+11,3.156,8322
6766,20.59,4217,378.1,93.98,1.06762E+12,3.071,8434
6767,22.79,4115,354.6,87.21,1.19013E+12,3.303,8230
6768,23.06,4253,351.8,91.27,1.03459E+12,3.105,8506
6769,29.7,4220,376.1,67.46,1.09986E+12,3.368,8440
6770,24.26,4062,390,94.3,9.01112E+11,3.135,8124
6771,22.75,4084,308.8,83.66,9.29093E+11,2.896,8168
6772,29.95,4146,408.3,94.9,9.99349E+11,3.259,8292
6773,25.56,4230,320.7,112.14,1.04834E+12,3.013,8460
6774,21.66,4229,322.5,87.35,1.00017E+12,2.655,8458
6775,30.37,4181,315.6,85.73,7.93299E+11,2.899,8362
6776,27.32,4277,324.6,91.73,1.02491E+12,2.886,8554
6777,30.78,4273,345.2,106.55,1.03933E+12,3.153,8546
6778,31.24,4272,344.6,84.24,1.06005E+12,2.964,8544
6779,24.46,4233,341.3,88.9,8.95765E+11,3.058,8466
6780,26.23,4166,332.3,80.63,1.04867E+12,3.105,8332
6781,27.19,4181,362.9,83.87,8.75612E+11,3.18,8362
6782,31.85,4259,377.1,124.53,1.15179E+12,3.352,8518
6783,27.7,4166,368.2,85.09,9.18685E+11,2.733,8332
6784,33.97,4330,364.1,121.33,8.90382E+11,2.858,8660
6785,24.73,4117,352.7,63.7,1.27287E+12,2.918,8234
6786,27.92,4205,373.9,131.21,1.16755E+12,3.253,8410
6787,35.42,4255,392.1,116.59,8.36313E+11,2.965,8510
6788,19.84,4093,319.7,99,9.44182E+11,2.854,8186
6789,20.62,4172,347.5,81.56,1.00073E+12,3.287,8344
6790,31.91,4269,342.9,123.22,1.18272E+12,2.768,8538
6791,32.26,4220,357.6,90.71,1.07233E+12,3.192,8440
6792,33.58,4230,320.2,117.93,7.83154E+11,2.995,8460
6793,32.79,4266,354.7,103.37,1.12775E+12,2.978,8532
6794,33.89,4179,335.5,91.89,8.78376E+11,3.318,8358
6795,25.06,4217,378.5,86.46,1.01008E+12,2.845,8434
6796,28.04,4147,370.4,82.26,8.04278E+11,3.087,8294
6797,31.15,4222,315.8,113.25,9.68741E+11,3.234,8444
6798,20.96,4207,328.8,101.1,1.2348E+12,3.13,8414
6799,20.61,4281,426.8,93.04,1.15875E+12,2.777,8562
6800,24.53,4224,353.1,85.7,1.03864E+12,2.759,8448
6801,33.61,4279,342.5,94.7,1.03295E+12,3.287,8558
6802,32.28,4157,340.9,99.22,1.09995E+12,3.198,8314
6803,20.48,4195,390.5,100.06,1.36941E+12,2.807,8390
6804,24.66,4299,381.5,104.48,1.02567E+12,3.073,8598
6805,24.73,4172,351.1,116.47,1.16037E+12,3.168,8344
6806,28.32,4218,384.2,104.92,1.01241E+12,2.991,8436
6807,29.03,4232,325.9,77.13,8.96328E+11,2.84,8464
6808,27.91,4214,359.2,67.8,8.62623E+11,3.115,8428
6809,22.59,4250,319.3,88.47,1.06111E+12,2.429,8500
6810,34.17,4140,382.8,113.13,9.7647E+11,2.99,8280
6811,33.84,4152,365.7,85.29,1.1764E+12,3.04,8304
